outlet,date,headline,url,summary,predicted_label,predicted_confidence,predicted_probs,model_version,label,labelled_by,labelled_at,cluster_id
Kurir,2025-06-01,"""PONIŠTILI SMO POTPUNO ČIST KONKURS REM-A DA ZAUSTAVIMO BLOKADU RTS-A"" Bakarec priznao na Kurir televiziji, Bjelica odgovorila: Krivi ste, kasnili ste mesecima!",https://www.kurir.rs/vesti/politika/9686042/bakarec-i-bjelica-u-sukobu-na-kurir-televiziji-o-raspisivanju-rem-ovog-konkursa,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-07-31,IGOR POPOVIĆ OSTAJE U PRITVORU Apelacioni sud odbio žalbu! Delević: Ozbiljno kršenje procesnih garancija i načela hitnosti,https://www.kurir.rs/vesti/politika/9738946/igor-popovic-ostaje-u-pritvoru,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-21,"""BIO JE PRIMER ČOVEKA OD VERE"": Macut izrazio saučešće povodom smrti pape Franje",https://www.kurir.rs/vesti/politika/9648233/macut-izrazio-saucesce-povodom-smrti-pape-franje,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-24,"KO JE CAR, KO LEGENDA, A KO ""ARGH""?! Ana Brnabić pred izazovom ""jedna osoba - jedna reč"": Evo šta kaže o predsedniku Vučiću, a šta o Jokiću, Lepoj Breni... ",https://www.kurir.rs/vesti/politika/9651572/ana-brnabic-na-tiktoku-jedna-osoba-jedan-rec,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-07-06,"EVO KAKVA JE TRENUTNA SITUACIJA U BEOGRADU: Blokaderi i tokom noći maltretirali građane, oglasio se GSP",https://www.kurir.rs/vesti/politika/9716134/evo-kakva-je-trenutna-situacija-na-ulicama-u-beogradu-posle-blokada,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-04-23,VUČIĆ DOBIO POZIV - IDE NA SAHRANU PAPE FRANJE: Predsednik uprkos zgusnutom rasporedu u subotu u Vatikanu,https://www.kurir.rs/vesti/politika/9650409/vucic-ide-na-sahranu-papa-franje,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-05-25,"''NJEMU VIŠE NIJE VAŽNO KOJI SU STRANCI, SAMO DA IM SLUŽI'' Brnabić žestoko odgovorila Srđanu Milivojeviću: Vučić služi samo svom narodu i svojoj zemlji",https://www.kurir.rs/vesti/politika/10004273/ana-brnabic-odgovorila-na-iksu-na-prozivke-srdjana-milivojevica,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2025-06-14,PREDSEDNIK VUČIĆ: Učinićemo sve da Srbiju ponovo podignemo na pobedničko postolje,https://www.kurir.rs/vesti/politika/9697910/vucic-ucinicemo-sve-da-srbiju-ponovo-podignemo-na-pobednicko-postolje,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2025-06-08,"BLOKADERI KREĆU U KOLONI KA KOSJERIĆU DA PRAVE NEREDE Znaju da ih narod neće, pa spremaju haos! Motoristi i ""veterani"" krenuli iz Beograda (FOTO)",https://www.kurir.rs/vesti/politika/9692806/blokaderi-krenuli-u-kosjeric-da-prave-nerede,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-10-31,KURIR SAZNAJE: Uhapšen Miša Bačulov! Planirao da lažira svoje trovanje i optuži Aleksandra Vučića i vrh države,https://www.kurir.rs/vesti/politika/9817808/uhapsen-misa-baculov,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-06-30,"ODGOVORNI STE ZA ŽIVOTE GRAĐANA DO KOJIH NE MOŽE DA DOĐE HITNA, ZA SVE ČIJI LEKARI NE MOGU DA STIGNU NA OPERACIJE: Ministarstvo zdravlja upozorilo blokadere",https://www.kurir.rs/vesti/politika/9711123/ministarstvo-zdravlja-blokade-direktno-ugrozavaju-zivote-i-zdravlje-gradjana-srbije,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-07-07,"DEKAN FDU UGOSTIO HRVATSKU NOVINARKU KOJA SLAVI USTAŠTVO: Pavlović na blokirani fakultet doveo ženu koja ne skida majicu sa natpisom ""Za dom spremni""",https://www.kurir.rs/vesti/politika/9717026/pavlovic-na-fakultet-u-blokadi-doveo-zenu-koja-ne-skida-majicu-sa-natpisom-za-dom-spremni,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-10-01,NEĆE BLOKADERI UMOBOLNIM AKCIJAMA IZAZVATI ONO ŠTO ŽELE - GRAĐANSKI RAT! Milenko Jovanov osudio napad na Sandru Božić: Kukavički i sraman čin,https://www.kurir.rs/vesti/politika/9790626/milenko-jovanov-osudio-napad-na-sandru-bozic,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-04-09,"VUČIĆ IZ PARIZA O STUDENTSKIM ZAHTEVIMA: Ja sam kriv za sve! Tražite moju ostavku, dobićete referendum! Deco, nije terorizam za vas, vratite se učenju",https://www.kurir.rs/vesti/politika/9637319/vucic-stigao-u-pariz,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-06-29,"""OVO JE BORBA ZA LJUDE, NE POSTOJI NIŠTA VAŽNIJE OD OVOGA"" Predsednik Vučić pokazao kako se brine o svom narodu (VIDEO)",https://www.kurir.rs/vesti/politika/10035165/predsednik-vucic-o-mobilnim-ambulantama,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2025-06-28,"ZASTAVOM SRBIJE KRENUO NA POLICIJU! Blokaderi dobili ""zeleno"" svetlo za jezive napade - nasiljem, palicama i bakljama pokušali da ih razoružaju! (VIDEO)",https://www.kurir.rs/vesti/politika/9710268/blokaderi-krenuli-u-brutalan-napad-na-policiju-tokom-protesta-u-beogradu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-04-25,PREMIJER MACUT SE SASTAO REKTOROM UNIVERZITETA U NOVOM SADU: Od ovog dogovora korist će imati celokupna akademska zajednica u Srbiji,https://www.kurir.rs/vesti/politika/9652658/premijer-macut-se-sastao-rektorom-univerziteta-u-novom-sadu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-07-17,PREMIJER MACUT: 1. septembar će se obeležavati kao Dan nesvrstanih,https://www.kurir.rs/vesti/politika/9726676/premijer-macut-1-septembar-ce-se-obelezavati-kao-dan-nesvrstanih,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-10-23,"""TRETIRALI SU ME KAO KRIMINALCA!"" Ministarka Mesarović doživela poniženje na hrvatskoj granici: Samo mene od cele delegacije izveli iz automobila ",https://www.kurir.rs/vesti/politika/9810476/adrijana-mesarovic-skandal-na-hrvatskoj-granici,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,claude-sonnet-5,,
Kurir,2025-04-20,RADIO-TELEVIZIJI SRBIJE OMOGUĆITI USLOVE ZA REDOVAN RAD! Ministar Bratina: Pad RTS pod pritiskom blokadera bi imao smisao DRŽAVNOG UDARA,https://www.kurir.rs/vesti/politika/9647590/boris-bratina-pozvao-na-deblokadu-rts,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-10-01,"BRNABIĆ SAZVALA SEDNICU SKUPŠTINE SRBIJE: Parlament zaseda 7. oktobra u 10 sati, na dnevnom redu od 47 tačaka i Predlog zakona o legalizaciji",https://www.kurir.rs/vesti/politika/9789928/sednica-skupstine-srbije-7-oktobra-na-dnevnom-redu-legalizacija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-05,"""OVO JE BITKA ZA SRBIJU"" Vladimir Đukanović:  Veoma je teško boriti se, ali jedini način je da budeš uporniji",https://www.kurir.rs/vesti/politika/9633663/vladimir-djukanovic-veoma-je-tesko-boriti-se-ali-jedini-nacin-je-da-budes-uporniji,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2026-05-30,".Za Đilasa su i Švajcarci ludi?! Dao sebi za pravo da kritikuje diplomatski podvig predsednika Vučića u Kini, a isti sporazum potpisala i Švajcarska",https://www.kurir.rs/vesti/politika/10009667/prema-draganu-djilasu-svajcarska-je-luda,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-05-14,"""IZGLEDA DA JE GOSPODIN ŠOŠKIĆ ZABORAVIO"" Ministar Mali crno na belo stavku po stavku o ""lekcijama"" nekadašnjeg guvernera NBS: Gde smo bili tada, a gde smo sad ",https://www.kurir.rs/vesti/politika/9995057/odgovor-sinise-malog-nekadasnjem-guverneru-nbs-dejanu-soskicu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-06-26,"""LAKO JE UNIŠTITI ZEMLJU, ALI JE TEŠKO OBNAVLJATI I GRADITI!"" Vučić obišao završne radove na tunelu Laz i Munjino brdo: ""Za 7 dana otvaram ovaj divni put!""",https://www.kurir.rs/vesti/politika/9708376/aleksandar-vucic-obisao-zavrsne-radove-na-tunelu-laz-i-munjino-brdo,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,personality_cult,claude-sonnet-5,,
Kurir,2025-07-21,"Odgovor na informaciju Nadežde Joveš Grbić na tekst u Kuriru ""VUČEVIĆ: DOBRO SAM, MAJKA I SESTRA SU UZNEMIRENE, IZVINJAVAM SE KOMŠIJAMA!""",https://www.kurir.rs/vesti/politika/9730035/Odgovor-na-informaciju-Nadezde-Joves-Grbic-na-tekst-u-Kuriru-VUCEVIC-DOBRO-SAM-MAJKA-I-SESTRA-SU-UZNEMIRENE-IZVINJAVAM-SE-KOMSIJAMA,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-10-16,SRBIJA IMA ZNAČAJNE REZERVE ENERGENATA Vulin: Ne sumnjam da će se uspešna saradnja sa Rusijom nastaviti,https://www.kurir.rs/vesti/politika/9804311/aleksandar-vulin-veruje-da-ce-se-nastaviti-saradnja-sa-rusijom,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,nothing,claude-sonnet-5,,
Kurir,2025-04-11,"OBRKNEŽEV TVRDI ""JOŠ JEDAN FAKULTET OD PONEDELJKA KREĆE SA RADOM"" Specijalna emisija ""Ne damo Srbiju"" na Kurir televiziji - plenum u Novom Sadu nadglasan?",https://www.kurir.rs/vesti/politika/9639816/specijalna-emisija-ne-damo-drzavu-na-kurir-televiziji-prenosi-atomsferu-sa-velikog-narodnog-skupa,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2025-10-20,"PRVO OGLAŠAVANJE VUČIĆA NAKON PAKLENE ODLUKE EVROPE Razgovarao sa Orbanom u Budimpešti, pa poručio: TO JE JEDAN OD NAŠIH PRIORITETA! (FOTO)",https://www.kurir.rs/vesti/politika/9807794/aleksandar-vucic-i-viktor-orban-na-sastanku-u-budimpesti,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,claude-sonnet-5,,
Kurir,2025-06-03,ČAK I KRIK SE OGRADIO OD MARINIKINIH IZMIŠLJOTINA! Dojčinović: Najbolje što mogu da dobiju su LAJKOVI NA TVITERU,https://www.kurir.rs/vesti/politika/9687970/i-krik-se-ogradio-od-marinikinih-izmisljotina,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,claude-sonnet-5,,
Kurir,2026-01-09,Kurir istražuje ko stoji iza tajnog projekta 'REMont' - Građanske inicijative preuzele su ulogu države i time podrile evropski put Srbije.,https://crta.plus/sr/updates/january-manipulations/#cluster-1,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,1
Kurir,2026-01-12,Profiteri: Građanske inicijative kritikuju Srbiju dok uzimaju njen novac.,https://crta.plus/sr/updates/january-manipulations/#cluster-2,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,2
Kurir,2026-01-14,"Dobijaju milion evra godišnje, a gde su rezultati? … donatorski milioni i nikakav doprinos …",https://crta.plus/sr/updates/january-manipulations/#cluster-3,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,3
Srpski telegraf,2026-01-19,Brutalna kampanja blokadera… Glavna laž: Vučić nije čovek… dehumanizacija… 'obojena revolucija'.,https://crta.plus/sr/updates/january-manipulations/#cluster-4,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,4
Kurir,2026-01-19,Tužioci traže podršku protiv Srbije… Dolovac preti nemačkom ambasadom!,https://crta.plus/sr/updates/january-manipulations/#cluster-5,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,5
Alo!,2026-01-19,Tužioci traže podršku protiv Srbije… Dolovac preti nemačkom ambasadom!,https://crta.plus/sr/updates/january-manipulations/#cluster-5,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,5
Informer,2026-01-13,Priprema se napad na Srpsku crkvu. Vartolomej izbacuje Srpsku pravoslavnu crkvu iz Crne Gore.,https://crta.plus/sr/updates/january-manipulations/#cluster-6,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,crta,,6
Večernje novosti,2026-01-13,Priprema se napad na Srpsku crkvu. Vartolomej izbacuje Srpsku pravoslavnu crkvu iz Crne Gore.,https://crta.plus/sr/updates/january-manipulations/#cluster-6,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,crta,,6
Alo!,2026-01-13,Priprema se napad na Srpsku crkvu. Vartolomej izbacuje Srpsku pravoslavnu crkvu iz Crne Gore.,https://crta.plus/sr/updates/january-manipulations/#cluster-6,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,crta,,6
TV B92,2026-01-13,Priprema se napad na Srpsku crkvu. Vartolomej izbacuje Srpsku pravoslavnu crkvu iz Crne Gore.,https://crta.plus/sr/updates/january-manipulations/#cluster-6,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,crta,,6
TV Prva,2026-01-13,Priprema se napad na Srpsku crkvu. Vartolomej izbacuje Srpsku pravoslavnu crkvu iz Crne Gore.,https://crta.plus/sr/updates/january-manipulations/#cluster-6,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_neighbours,crta,,6
Politika,2026-01-10,Kako se delegacija EP sama pozvala u Beograd - Bes i nemoć 'kaznene ekspedicije' Tonina Picule.,https://crta.plus/sr/updates/january-manipulations/#cluster-7,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,7
Srpski telegraf,2026-01-24,Poseta… upamćena po sramoti - Opozicija tražila od EU: Dajte novac nama i Šolaku…,https://crta.plus/sr/updates/january-manipulations/#cluster-8,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,8
Srpski telegraf,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Alo!,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Politika,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Večernje novosti,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Kurir,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Informer,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
TV Pink,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
TV Prva,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
TV B92,2026-01-23,Picula i evroparlamentarci… tražili da ne ulaze u hol… želeći da izbegnu izložbu o žrtvama Jasenovca.,https://crta.plus/sr/updates/january-manipulations/#cluster-9,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_eu,crta,,9
Alo,2026-02-24,"Nakon napada na crkvu, blokaderi su se obrušili na vojsku; na skupu u Novom Sadu dočekali su srpskog oficira nacističkim pozdravom.",https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-10,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,10
Srpski Telegraf,2026-02-24,"Nakon napada na crkvu, blokaderi su se obrušili na vojsku; na skupu u Novom Sadu dočekali su srpskog oficira nacističkim pozdravom.",https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-10,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,10
TV Pink,2026-02-24,"Nakon napada na crkvu, blokaderi su se obrušili na vojsku; na skupu u Novom Sadu dočekali su srpskog oficira nacističkim pozdravom.",https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-10,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,10
TV Prva,2026-02-24,"Nakon napada na crkvu, blokaderi su se obrušili na vojsku; na skupu u Novom Sadu dočekali su srpskog oficira nacističkim pozdravom.",https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-10,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,10
Kurir,2026-02-18,Sramni udarac. Blokaderi su besmislenim nasiljem pogazili dva veka Matice srpske.,https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-11,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,11
Politika,2026-02-18,Sramni udarac. Blokaderi su besmislenim nasiljem pogazili dva veka Matice srpske.,https://crta.plus/sr/updates/manipulacije-u-februaru/#cluster-11,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung0-dummy,vilifying_opponents,crta,,11
